#HMM - Genes
#command line: python3 /Users/jenniferstiens/anaconda3/envs/python38/bin/transit hmm output/A1_insertions.wig,output/C1_insertions.wig ref_seqs/Mbovis_LT708304.prot_table output/transit/hmm_pos_exp1.txt
#summary of gene calls: ES=497, GD=239, NE=3292, GA=7, N/A=10
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
MB2454	ahpC	ALKYL HYDROPEROXIDE REDUCTASE C PROTEIN AHPC (ALKYL HYDROPEROXIDASE C)	10	0	0	10	0	0.2000	22.00	NE
MB2455	ahpD	ALKYL HYDROPEROXIDE REDUCTASE D PROTEIN AHPD (ALKYL HYDROPEROXIDASE D)	14	0	0	14	0	0.4286	652.67	NE
MB2456c	PPE41	ppe family protein ppe41	11	0	0	11	0	0.7273	720.75	NE
MB2457c	PE25	pe family protein pe25	7	0	0	7	0	0.7143	196.20	NE
MB2458c	NA	HYPOTHETICAL PROTEIN	7	0	0	7	0	0.4286	55.00	NE
MB2459c	NA	HYPOTHETICAL PROTEIN	6	0	0	6	0	0.3333	325.50	NE
MB2460c	NA	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	25	0	0	25	0	0.3600	174.67	NE
MB2461c	NA	probable cyclase (adenylyl-or guanylyl-)(adenylate-or guanylate-)	56	0	0	56	0	0.3036	618.53	NE
MB2462	rbsK	RIBOKINASE RBSK	12	0	0	12	0	0.2500	53.00	NE
MB2463	NA	conserved transmembrane protein	10	0	5	5	0	0.4000	78.00	NE
MB2464c	nadE	GLUTAMINE-DEPENDENT NAD(+) SYNTHETASE NADE (NAD(+) SYNTHASE [GLUTAMINE-HYDROLYSING])	40	0	40	0	0	0.0250	41.00	GD
MB2465	NA	CONSERVED HYPOTHETICAL PROTEIN	5	0	5	0	0	0.0000	0.00	GD
MB2466c	proB	PROBABLE GLUTAMATE 5-KINASE PROTEIN PROB (GAMMA-GLUTAMYL KINASE) (GK)	13	12	0	1	0	0.0769	402.00	ES
MB2467c	obg	PROBABLE GTP1/OBG-FAMILY GTP-BINDING PROTEIN OBG	12	12	0	0	0	0.0000	0.00	ES
MB2468c	rpmA	50s ribosomal protein l27 rpma	4	4	0	0	0	0.0000	0.00	ES
MB2469c	rplU	50s ribosomal protein l21 rplu	5	5	0	0	0	0.0000	0.00	ES
MB2470	dctA	PROBABLE C4-DICARBOXYLATE-TRANSPORT TRANSMEMBRANE PROTEIN DCTA	22	0	0	22	0	0.6364	251.79	NE
MB2471c	rne	POSSIBLE RIBONUCLEASE E RNE	32	29	0	3	0	0.0625	263.00	ES
MB2472c	ndkA	PROBABLE NUCLEOSIDE DIPHOSPHATE KINASE NDKA (NDK) (NDP KINASE) (NUCLEOSIDE-2-P KINASE)	5	0	0	5	0	0.2000	132.00	NE
MB2473c	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	7	2	0	5	0	0.7143	118.20	NE
MB2474c	folC	PROBABLE FOLYLPOLYGLUTAMATE SYNTHASE PROTEIN FOLC (FOLYLPOLY-GAMMA-GLUTAMATE SYNTHETASE) (FPGS)	13	13	0	0	0	0.0000	0.00	ES
MB2475c	valS	PROBABLE VALYL-tRNA SYNTHASE PROTEIN VALS (VALYL-tRNA SYNTHETASE) (VALINE--tRNA LIGASE) (VALINE TRANSLASE)	28	28	0	0	0	0.0000	0.00	ES
MB2476c	NA	putative membrane protein	26	0	0	26	0	0.7692	268.30	NE
MB2477c	rpfE	PROBABLE RESUSCITATION-PROMOTING FACTOR RPFE	8	0	0	8	0	0.3750	268.00	NE
MB2478	NA	HYPOTHETICAL PROLINE AND SERINE RICH PROTEIN	7	0	0	7	0	0.4286	23.00	NE
MB2479c	NA	HYPOTHETICAL PROTEIN	7	0	0	7	0	0.7143	6.40	NE
MB2480c	mobA	PROBABLE MOLYBDOPTERIN-GUANINE DINUCLEOTIDE BIOSYNTHESIS PROTEIN A MOBA	6	0	0	6	0	0.6667	515.50	NE
MB2481c	NA	PROBABLE OXIDOREDUCTASE (BETA SUBUNIT)	15	0	0	15	0	0.6000	513.00	NE
MB2482c	NA	PROBABLE OXIDOREDUCTASE (ALPHA SUBUNIT)	37	0	0	37	0	0.5946	393.50	NE
MB2483c	NA	probable conserved integral membrane transport protein	20	0	0	0	20	0.7000	1347.64	GA
MB2484c	clpX	PROBABLE ATP-DEPENDENT CLP PROTEASE ATP-BINDING SUBUNIT CLPX	20	20	0	0	0	0.0000	0.00	ES
MB2485	mmuM	PROBABLE HOMOCYSTEINE S-METHYLTRANSFERASE MMUM (S-METHYLMETHIONINE:HOMOCYSTEINE METHYLTRANSFERASE) (CYSTEINE METHYLTRANSFERASE)	16	0	0	16	0	0.6250	184.40	NE
MB2486	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN	23	0	0	23	0	0.7391	387.65	NE
MB2487c	clpP2	PROBABLE ATP-DEPENDENT CLP PROTEASE PROTEOLYTIC SUBUNIT 2 CLPP2 (ENDOPEPTIDASE CLP 2)	10	10	0	0	0	0.0000	0.00	ES
MB2488c	clpP1	PROBABLE ATP-DEPENDENT CLP PROTEASE PROTEOLYTIC SUBUNIT 1 CLPP1 (ENDOPEPTIDASE CLP)	10	10	0	0	0	0.0000	0.00	ES
MB2489c	tig	PROBABLE TRIGGER FACTOR (TF) PROTEIN TIG	19	0	0	19	0	0.6842	286.85	NE
PROU	NA	tRNA-Pro	2	0	0	2	0	0.0000	0.00	NE
GLYV	NA	tRNA-Gly	4	0	0	4	0	0.5000	31.50	NE
MB2490	lipP	PROBABLE ESTERASE/LIPASE LIPP	21	0	0	21	0	0.6667	417.79	NE
MB2491c	NA	POSSIBLE DNA GLYCOSYLASE	11	0	0	11	0	0.8182	377.67	NE
MB2492c	rpib	ribose-5-phosphate isomerase	7	0	0	7	0	0.0000	0.00	NE
MB2493c	NA	Protein disulfide oxidoreductase	10	0	0	10	0	0.7000	333.86	NE
MB2494	pepN	PROBABLE AMINOPEPTIDASE N PEPN (LYSYL AMINOPEPTIDASE) (LYS-AP) (ALANINE AMINOPEPTIDASE)	39	0	0	39	0	0.6154	390.25	NE
MB2495c	NA	conserved protein	5	0	0	5	0	0.8000	507.00	NE
MB2495A	NA	Conserved protein	3	0	0	3	0	0.6667	441.50	NE
MB2496c	NA	HNH endonuclease family protein	10	0	0	10	0	0.7000	399.71	NE
MB2497	glbO	globin (oxygen-binding protein) glbo	9	0	0	9	0	0.7778	76.00	NE
MB2498	aglA	PROBABLE ALPHA-GLUCOSIDASE AGLA (MALTASE) (GLUCOINVERTASE) (GLUCOSIDOSUCRASE) (MALTASE-GLUCOAMYLASE) (LYSOSOMAL ALPHA-GLUCOSIDASE) (ACID MALTASE)	17	0	0	17	0	0.6471	119.73	NE
MB2499	NA	CONSERVED HYPOTHETICAL PROTEIN	9	0	0	9	0	0.3333	21.33	NE
MB2500	NA	POSSIBLE ALANINE AND PROLINE RICH MEMBRANE PROTEIN	17	0	0	17	0	0.6471	279.55	NE
MB2501c	NA	CONSERVED HYPOTHETICAL PROTEIN	13	0	0	13	0	0.3846	134.40	NE
MB2502c	NA	Predicted thioesterase	9	0	0	9	0	0.3333	638.67	NE
MB2503c	gdh	PROBABLE NAD-DEPENDENT GLUTAMATE DEHYDROGENASE GDH (NAD-GDH) (NAD-DEPENDENT GLUTAMIC DEHYDROGENASE)	64	0	0	64	0	0.6250	168.05	NE
MB2504c	NA	PROBABLE MACROLIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER	28	0	27	1	0	0.1786	15.00	GD
MB2505c	NA	Single-stranded DNA-binding protein	7	0	0	7	0	0.4286	45.00	NE
MB2506c	NA	HYPOTHETICAL PROTEIN	6	0	0	6	0	0.6667	1015.50	NE
MB2507c	plsB2	PROBABLE GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE PLSB2 (GPAT)	42	0	0	42	0	0.6190	431.23	NE
MB2508c	plsC	possible transmembrane phospholipid biosynthesis bifunctional enzyme plsc: putative l-3-phosphoserine phosphatase (o-phosphoserine phosphohydrolase) (psp) (pspase) + 1-acyl-sn-glycerol-3-phosphate acyltransferase (1-agp acyltransferase) (1-agpat) (lysophosphatidic acid acyltransferase) (lpaat)	27	0	0	27	0	0.4074	97.91	NE
MB2509c	NA	possible triacylglycerol synthase (diacylglycerol acyltransferase)	22	0	0	22	0	0.4545	168.20	NE
MB2510c	lipQ	PROBABLE CARBOXYLESTERASE LIPQ	21	0	0	21	0	0.8095	232.88	NE
ARGW	NA	tRNA-Arg	4	0	0	4	0	0.0000	0.00	NE
MB2511	echA14	PROBABLE ENOYL-COA HYDRATASE ECHA14 (ENOYL HYDRASE) (UNSATURATED ACYL-COA HYDRATASE) (CROTONASE)	11	0	0	11	0	0.9091	121.00	NE
MB2512c	PE_PGRS42d	NA	7	0	0	7	0	0.4286	118.00	NE
MB2513c	PE_PGRS42b	PE-PGRS FAMILY PROTEIN [SECOND PART]	12	0	0	12	0	0.4167	211.40	NE
MB2514c	PE_PGRS42a	PE-PGRS FAMILY PROTEIN [FIRST PART]	8	0	0	8	0	0.5000	124.25	NE
MB2515c	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (LUXR-FAMILY)	47	0	0	47	0	0.6596	375.00	NE
MB2516c	NA	HYPOTHETICAL ALANINE RICH PROTEIN	6	0	0	6	0	0.6667	319.75	NE
MB2517c	PE_PGRS43b	PE-PGRS FAMILY PROTEIN [SECOND PART]	31	0	0	31	0	0.5161	224.50	NE
MB2518c	PE_PGRS43a	PE-PGRS FAMILY PROTEIN [FIRST PART]	22	0	0	22	0	0.6818	154.20	NE
MB2519	NA	Rossmann-fold nucleotide-binding protein	16	0	16	0	0	0.0625	7.00	GD
MB2520	NA	Thymidylate synthase	32	0	32	0	0	0.0938	28.33	GD
MB2521	vapb38	possible antitoxin vapb38	0	0	0	0	0	0.0000	0.00	N/A
MB2522	vapc38	possible toxin vapc38. contains pin domain.	6	0	0	6	0	0.5000	306.33	NE
MB2523c	bkdc	probable branched-chain keto acid dehydrogenase e2 component bkdc	15	11	0	4	0	0.1333	55.50	ES
MB2524c	bkdb	probable branched-chain keto acid dehydrogenase e1 component, beta subunit bkdb	24	11	0	13	0	0.2083	607.60	NE
MB2525c	bkda	probable branched-chain keto acid dehydrogenase e1 component, alpha subunit bkda	23	0	0	23	0	0.5217	237.67	NE
MB2526c	citE	PROBABLE CITRATE (PRO-3S)-LYASE (BETA SUBUNIT) CITE (CITRASE) (CITRATASE) (CITRITASE) (CITRIDESMOLASE) (CITRASE ALDOLASE)	8	5	0	3	0	0.1250	326.00	ES
MB2527c	NA	POSSIBLE OXIDASE REGULATORY-RELATED PROTEIN	6	6	0	0	0	0.0000	0.00	ES
MB2528c	fadE19	POSSIBLE ACYL-COA DEHYDROGENASE FADE19 (MMGC)	28	5	0	23	0	0.2143	147.83	NE
MB2529c	accA1	PROBABLE ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE ALPHA CHAIN (ALPHA SUBUNIT) ACCA1: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP)	28	0	0	28	0	0.2500	153.57	NE
MB2530c	accD1	PROBABLE ACETYL-/PROPIONYL-COA CARBOXYLASE (BETA SUBUNIT) ACCD1	30	0	0	30	0	0.4333	203.92	NE
MB2531c	scoB	PROBABLE SUCCINYL-COA:3-KETOACID-COENZYME A TRANSFERASE (BETA SUBUNIT) SCOB (3-OXO-ACID:COA TRANSFERASE) (OXCT B) (SUCCINYL CoA:3-OXOACID CoA-TRANSFERASE)	7	0	0	7	0	0.4286	11.00	NE
MB2532c	scoA	PROBABLE SUCCINYL-COA:3-KETOACID-COENZYME A TRANSFERASE (ALPHA SUBUNIT) SCOA (3-OXO ACID:CoA TRANSFERASE) (OXCT A) (SUCCINYL-COA:3-OXOACID-COENZYME A TRANSFERASE)	13	0	0	13	0	0.5385	235.14	NE
MB2533c	fadD35	PROBABLE FATTY-ACID-COA LIGASE FADD35 (FATTY-ACID-COA SYNTHETASE) (FATTY-ACID-COA SYNTHASE)	36	0	0	36	0	0.5278	257.89	NE
MB2534	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY)	10	0	0	10	0	0.8000	509.38	NE
MB2535	NA	POSSIBLE CONSERVED PROLINE RICH MEMBRANE PROTEIN	21	0	21	0	0	0.1905	3.75	GD
MB2536c	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE LEUCINE AND ALANINE RICH PROTEIN	18	0	1	17	0	0.5000	350.33	NE
MB2537	NA	probable short-chain type dehydrogenase/reductase	12	12	0	0	0	0.0000	0.00	ES
MB2538c	NA	Predicted ATPase	17	0	0	17	0	0.4706	88.62	NE
MB2539	orn	oligoribonuclease orn	9	0	0	9	0	0.3333	211.67	NE
HIST	NA	tRNA-His	2	0	0	2	0	0.0000	0.00	NE
MB2540c	NA	TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1081	17	0	0	17	0	0.8824	200.00	NE
MB2541	NA	CONSERVED HYPOTHETICAL PROTEIN	5	0	0	5	0	1.0000	67.00	NE
MB2542	NA	HYPOTHETICAL PROTEIN	9	0	0	9	0	0.4444	194.50	NE
MB2543c	NA	regulated by general enzymatic activity	7	0	0	7	0	0.2857	1311.00	NE
MB2544c	NA	DNA-binding protein	21	0	3	18	0	0.3810	120.12	NE
MB2545c	NA	HYPOTHETICAL PROTEIN	14	0	14	0	0	0.0714	1.00	GD
MB2546c	NA	unknown protein	7	0	7	0	0	0.2857	18.00	GD
MB2547c	ldtb	probable l,d-transpeptidase ldtb	22	0	0	22	0	0.4091	221.44	NE
LYSU	NA	tRNA-Lys	3	0	0	3	0	0.0000	0.00	NE
MB2548	PE26	pe family protein pe26	36	0	0	36	0	0.4722	205.82	NE
MB2549c	NA	POSSIBLE CONSERVED MEMBRANE PROTEIN	1	0	0	1	0	0.0000	0.00	NE
MB2550	bcp	PROBABLE BACTERIOFERRITIN COMIGRATORY PROTEIN BCP	11	0	0	11	0	0.5455	240.17	NE
MB2551c	NA	N-acyl-L-amino acid amidohydrolase (EC 3.5.1.14)	20	0	0	20	0	0.3500	35.00	NE
MB2552c	acpS	HOLO-[ACYL-CARRIER PROTEIN] SYNTHASE ACPS (HOLO-ACP SYNTHASE) (CoA:APO-[ACP]PANTETHEINEPHOSPHOTRANSFERASE) (CoA:APO-[ACYL-CARRIER PROTEIN]PANTETHEINEPHOSPHOTRANSFERASE)	4	0	0	4	0	0.0000	0.00	NE
MB2553c	fas	PROBABLE FATTY ACID SYNTHASE FAS (FATTY ACID SYNTHETASE)	70	68	0	2	0	0.0286	399.50	ES
MB2554c	NA	putative secreted protein	14	0	0	14	0	0.7857	551.45	NE
MB2555	vapb17	possible antitoxin vapb17	2	0	0	2	0	0.5000	1030.00	NE
MB2556	vapc17	possible toxin vapc17	10	0	0	10	0	0.5000	758.80	NE
MB2557c	mrr	PROBABLE RESTRICTION SYSTEM PROTEIN MRR	11	0	0	11	0	0.4545	250.00	NE
MB2558	NA	ERCC4-type nuclease	16	0	0	16	0	0.3750	215.17	NE
MB2559c	vapc39	possible toxin vapc39. contains pin domain.	4	0	0	4	0	0.5000	218.00	NE
MB2559Ac	vapb39	possible antitoxin vapb39	5	0	0	5	0	0.4000	395.50	NE
MB2560c	NA	PROBABLE AMINO ACID DECARBOXYLASE	51	0	0	51	0	0.6275	221.00	NE
MB2561c	NA	Transcription termination factor	6	0	0	6	0	0.6667	217.50	NE
MB2562c	nusB	N UTILIZATION SUBSTANCE PROTEIN NUSB (NUSB PROTEIN)	4	0	0	4	0	0.0000	0.00	NE
MB2563c	efp	PROBABLE ELONGATION FACTOR P EFP	11	0	0	11	0	0.1818	20.50	NE
MB2564c	pepQ	probable cytoplasmic peptidase pepq	20	0	0	20	0	0.7000	302.14	NE
MB2565	NA	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	10	0	0	10	0	0.4000	51.00	NE
MB2566c	aroD	3-dehydroquinate dehydratase arod (aroq) (3-dehydroquinase) (type ii dhqase)	7	6	0	1	0	0.1429	17.00	ES
MB2567c	aroB	3-DEHYDROQUINATE SYNTHASE AROB	10	10	0	0	0	0.0000	0.00	ES
MB2568c	aroK	shikimate kinase arok (sk)	5	5	0	0	0	0.0000	0.00	ES
MB2569c	aroF	PROBABLE CHORISMATE SYNTHASE AROF (5-ENOLPYRUVYLSHIKIMATE-3-PHOSPHATE PHOSPHOLYASE)	11	11	0	0	0	0.0000	0.00	ES
MB2570	NA	HYPOTHETICAL ALANINE RICH PROTEIN	3	0	0	3	0	0.6667	3.50	NE
MB2571	NA	Putative transmembrane protein	13	0	0	13	0	0.5385	241.00	NE
MB2572	lppA	PROBABLE CONSERVED LIPOPROTEIN LPPA	14	0	0	14	0	0.6429	434.22	NE
MB2573	lprR	PROBABLE CONSERVED LIPOPROTEIN LPRR	13	0	0	13	0	0.4615	70.33	NE
MB2574	lppB	PROBABLE CONSERVED LIPOPROTEIN LPPB	15	0	0	15	0	0.4000	170.00	NE
MB2575	vapb18	possible antitoxin vapb18	11	0	0	11	0	0.8182	475.00	NE
MB2576	vapc18	possible toxin vapc18	10	0	0	10	0	0.4000	123.50	NE
MB2577	vapb19	possible antitoxin vapb19	2	0	0	2	0	0.5000	67.00	NE
MB2578	vapc19	possible toxin vapc19	5	0	0	5	0	0.6000	497.67	NE
MB2578A	NA	Conserved protein	5	0	0	5	0	0.0000	0.00	NE
MB2579c	vapc20	possible toxin vapc20	6	0	0	6	0	0.6667	716.75	NE
MB2580c	vapb20	possible antitoxin vapb20	7	0	0	7	0	0.4286	152.33	NE
MB2581c	NA	probable type IV peptidase	2	0	0	2	0	0.5000	83.00	NE
MB2582c	aroE	PROBABLE SHIKIMATE 5-DEHYDROGENASE AROE (5-DEHYDROSHIKIMATE REDUCTASE)	6	0	0	6	0	0.1667	29.00	NE
MB2583c	NA	PROBABLE CONSERVED MEMBRANE PROTEIN	18	2	0	16	0	0.3889	119.43	NE
MB2584c	NA	Putative pre-16S rRNA nuclease YqgF	4	4	0	0	0	0.0000	0.00	ES
MB2585c	alaS	PROBABLE ALANYL-TRNA SYNTHETASE ALAS (ALANINE--TRNA LIGASE) (ALANINE TRANSLASE) (ALARS)	42	42	0	0	0	0.0000	0.00	ES
MB2586c	NA	UPF0047 protein Rv2556c	5	1	0	4	0	0.4000	7.00	NE
MB2587	NA	conserved protein	12	0	0	12	0	0.6667	900.00	NE
MB2588	NA	conserved protein	7	0	0	7	0	0.7143	502.60	NE
MB2589c	NA	Replication-associated recombination protein RarA	16	0	0	16	0	0.6250	1387.70	NE
MB2590	NA	PROBABLE PROLINE AND GLYCINE RICH TRANSMEMBRANE PROTEIN	25	0	0	25	0	0.6000	224.93	NE
MB2591	NA	CONSERVED HYPOTHETICAL PROTEIN	13	0	0	13	0	0.7692	360.10	NE
MB2592	NA	PROBABLE GLUTAMINE-TRANSPORT TRANSMEMBRANE PROTEIN ABC TRANSPORTER	10	0	0	10	0	0.7000	404.29	NE
MB2593	glnQ	PROBABLE GLUTAMINE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER GLNQ	15	0	0	15	0	0.6000	384.22	NE
MB2594	NA	Predicted esterase of the alpha-beta hydrolase superfamily	26	0	0	26	0	0.4615	228.17	NE
MB2595	NA	LONG CONSERVED HYPOTHETICAL PROTEIN [FIRST PART]	25	0	0	25	0	0.4400	330.64	NE
MB2596	NA	LONG CONSERVED HYPOTHETICAL PROTEIN [SECOND PART]	27	0	0	27	0	0.6296	373.47	NE
MB2597	NA	Protein containing domains DUF404, DUF407, DUF403	40	24	0	16	0	0.2750	315.18	ES
MB2598c	NA	CONSERVED HYPOTHETICAL PROTEIN	18	0	0	18	0	0.3889	570.71	NE
MB2599c	NA	Protein containing transglutaminase-like domain, putative cysteine protease	23	0	0	23	0	0.4783	72.27	NE
MB2600	NA	YjbR family protein	4	0	0	4	0	0.2500	422.00	NE
MB2601c	NA	PROBABLE TRANSMEMBRANE ALANINE AND VALINE AND LEUCINE RICH PROTEIN	9	0	0	9	0	0.3333	225.00	NE
MB2602c	aspS	probable aspartyl-trna synthetase asps (aspartate--trna ligase) (asprs) (aspartic acid translase)	26	25	0	1	0	0.0385	9.00	ES
MB2603	NA	2-dehydropantoate 2-reductase (EC 1.1.1.169)	6	0	0	6	0	0.6667	352.00	NE
MB2604	NA	conserved protein	9	0	0	9	0	0.6667	433.83	NE
MB2605	NA	POSSIBLE CONSERVED MEMBRANE GLYCINE RICH PROTEIN	19	0	0	19	0	0.4211	214.50	NE
MB2606c	NA	POSSIBLE CONSERVED MEMBRANE PROTEIN	12	0	0	12	0	0.5000	567.50	NE
MB2607	NA	CONSERVED HYPOTHETICAL PROTEIN [FIRST PART]	4	0	0	4	0	0.7500	675.00	NE
MB2608	NA	CONSERVED HYPOTHETICAL PROTEIN [SECOND PART]	37	0	0	37	0	0.5405	144.20	NE
MB2609c	NA	Radical SAM domain protein	18	0	0	18	0	0.5000	46.00	NE
MB2610	dhaA	POSSIBLE HALOALKANE DEHALOGENASE DHAA (1-CHLOROHEXANE HALIDOHYDROLASE)	16	0	0	16	0	0.6875	231.55	NE
MB2611c	hisS	probable histidyl-trna synthetase hiss (histidine--trna ligase) (hisrs) (histidine--translase)	19	19	0	0	0	0.0000	0.00	ES
MB2612c	NA	POSSIBLE GLYOXALASE II (HYDROXYACYLGLUTATHIONE HYDROLASE) (GLX II)	7	7	0	0	0	0.0000	0.00	ES
MB2613	ppiB	PROBABLE PEPTIDYL-PROLYL CIS-TRANS ISOMERASE B PPIB (CYCLOPHILIN) (PPIASE) (ROTAMASE) (PEPTIDYLPROLYL ISOMERASE)	19	18	0	1	0	0.0526	79.00	ES
MB2614c	relA	PROBABLE GTP PYROPHOSPHOKINASE RELA (ATP:GTP 3'-PYROPHOSPHOTRANSFERASE) (PPGPP SYNTHETASE I) ((P)PPGPP SYNTHETASE) (GTP DIPHOSPHOKINASE)	37	20	0	17	0	0.2432	126.33	ES
MB2615c	apt	ADENINE PHOSPHORIBOSYLTRANSFERASE APT (APRT) (AMP DIPHOSPHORYLASE) (AMP PYROPHOSPHORYLASE) (TRANSPHOSPHORIBOSIDASE)	12	0	0	12	0	0.7500	811.11	NE
MB2616c	NA	POSSIBLE CONSERVED LIPOPROTEIN	27	0	0	27	0	0.4444	140.83	NE
MB2617c	secF	PROBABLE PROTEIN-EXPORT MEMBRANE PROTEIN SECF	19	15	0	4	0	0.1053	202.00	ES
MB2618c	secD	probable protein-export membrane protein secd	25	25	0	0	0	0.0000	0.00	ES
MB2619c	yajC	PROBABLE CONSERVED MEMBRANE PROTEIN SECRETION FACTOR YAJC	2	0	0	2	0	0.5000	22.00	NE
MB2620	gabT	4-AMINOBUTYRATE AMINOTRANSFERASE GABT (GAMMA-AMINO-N-BUTYRATE TRANSAMINASE) (GABA TRANSAMINASE) (GLUTAMATE:SUCCINIC SEMIALDEHYDE TRANSAMINASE) (GABA AMINOTRANSFERASE) (GABA-AT)	22	0	0	22	0	0.7273	558.62	NE
MB2621	fadD9	PROBABLE FATTY-ACID-CoA LIGASE FADD9 (FATTY-ACID-COA SYNTHETASE) (FATTY-ACID-COA SYNTHASE)	64	0	0	64	0	0.7500	446.58	NE
MB2622	PE_PGRS44	pe-pgrs family protein pe_pgrs44	14	0	0	14	0	0.6429	106.11	NE
MB2623c	ruvB	PROBABLE HOLLIDAY JUNCTION DNA HELICASE RUVB	9	0	0	9	0	0.4444	28.25	NE
MB2624c	ruvA	PROBABLE HOLLIDAY JUNCTION DNA HELICASE RUVA	6	0	0	6	0	0.5000	271.33	NE
MB2625c	ruvC	PROBABLE CROSSOVER JUNCTION ENDODEOXYRIBONUCLEASE RUVC (HOLLIDAY JUNCTION NUCLEASE) (HOLLIDAY JUNCTION RESOLVASE)	6	0	0	6	0	0.3333	166.50	NE
MB2626	vapb40	possible antitoxin vapb40	0	0	0	0	0	0.0000	0.00	N/A
MB2627	vapc40	possible toxin vapc40. contains pin domain.	8	0	0	8	0	0.8750	294.71	NE
MB2628	NA	PROBABLE MEMBRANE PROTEIN	8	0	0	8	0	0.6250	531.80	NE
MB2629	NA	CONSERVED HYPOTHETICAL PROTEIN	5	0	0	5	0	0.2000	1221.00	NE
MB2630	NA	PROBABLE CONSERVED MEMBRANE PROTEIN	13	0	0	13	0	0.7692	709.30	NE
MB2631	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	10	0	0	10	0	0.7000	336.29	NE
MB2632	speE	probable spermidine synthase spee (putrescine aminopropyltransferase) (aminopropyltransferase) (spdsy)	27	0	0	27	0	0.6667	363.33	NE
MB2633	vapb41	possible antitoxin vapb41	2	0	0	2	0	0.5000	158.00	NE
MB2634	vapc41	possible toxin vapc41. contains pin domain.	7	0	0	7	0	1.0000	228.71	NE
MB2635c	NA	Probable transcriptional regulatory protein YebC	7	0	0	7	0	1.0000	339.71	NE
MB2636c	snop	probable glutamine amidotransferase snop	4	0	0	4	0	0.2500	2.00	NE
MB2637c	tesB2	PROBABLE ACYL-COA THIOESTERASE II TESB2 (TEII)	9	0	0	9	0	0.5556	328.60	NE
MB2638c	snzp	possible pyridoxine biosynthesis protein snzp	12	0	0	12	0	0.5833	96.00	NE
MB2639	pdxH	PROBABLE PYRIDOXAMINE 5'-PHOSPHATE OXIDASE PDXH (PNP/PMP OXIDASE) (PYRIDOXINEPHOSPHATE OXIDASE) (PNPOX) (PYRIDOXINE 5'-PHOSPHATE OXIDASE)	13	0	0	13	0	0.6154	755.50	NE
MB2640	PPE42	ppe family protein ppe42	33	0	0	33	0	0.4545	448.60	NE
MB2641c	NA	PROBABLE CONSERVED MEMBRANE PROTEIN	13	6	0	7	0	0.4615	127.33	NE
MB2642c	pimA	ALPHA-MANNOSYLTRANSFERASE PIMA	16	16	0	0	0	0.0000	0.00	ES
MB2643c	NA	probable acyltransferase	14	14	0	0	0	0.0714	1.00	ES
MB2644c	pgsA1	pi synthase pgsa1 (phosphatidylinositol synthase) (cdp-diacylglycerol--inositol-3-phosphatidyltransferase)	3	3	0	0	0	0.0000	0.00	ES
MB2645c	NA	FIG049476: HIT family protein	9	3	0	6	0	0.3333	169.67	NE
MB2646c	thrS	PROBABLE THREONYL-TRNA SYNTHETASE THRS (THREONINE-TRNA SYNTHETASE)(ThrRS) (THREONINE-TRNA LIGASE)	28	28	0	0	0	0.0000	0.00	ES
MB2647	NA	CONSERVED HYPOTHETICAL PROTEIN	7	3	0	4	0	0.2857	11.00	NE
MB2648c	PE_PGRS45	pe-pgrs family protein pe_pgrs45	18	0	0	18	0	0.4444	295.50	NE
MB2649	NA	conserved protein	5	0	0	5	0	0.4000	368.50	NE
MB2650c	NA	PROBABLE TRANSMEMBRANE PROTEIN	10	0	0	10	0	0.8000	1690.25	NE
MB2651	NA	Putative transcriptional regulatory protein	11	0	0	11	0	0.6364	390.57	NE
MB2652c	NA	Protein containing double-stranded beta-helix domain	2	0	0	2	0	0.0000	0.00	NE
MB2653c	NA	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	6	0	0	6	0	0.8333	725.20	NE
MB2654c	NA	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN	5	0	0	5	0	0.6000	113.33	NE
MB2655	NA	POSSIBLE METHYLTRANSFERASE (METHYLASE)	8	0	0	8	0	0.5000	512.75	NE
MB2656	TB31.7	universal stress protein family protein tb31.7	9	0	0	9	0	0.5556	58.60	NE
MB2657c	NA	universal stress protein family protein	11	0	0	11	0	0.3636	23.50	NE
